Numero_dossier_ID,Client,Formule,date.ouverture,heure.ouverture,Matricule.de.traitement,Cause.intervention,date.de.survenance,Type.d.energie,Outil.d.assistance,Assistance.ou.Administratif,TOP.D.R,TOP.VR,TOP.Rappat.valide,TOP.Poursuite,TOP.Recup,TOP.Autres.Garanties,annee.ouverture,mois.ouverture
5732761,C4,F4,2022-07-12,11:13:00,486,Panne mécanique,2022-07-12,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,7
6499643,C8,F32,2021-10-25,14:40:00,499,Inconnue,2021-10-25,Diesel,MCS,,1,0,0,0,0,0,2021,10
8001223,C5,F166,2021-09-18,10:49:00,1709,Panne mécanique,2021-09-18,Essence,MCS,Assistance,1,1,0,0,0,0,2021,9
8027030,C1,F0,2022-03-09,13:13:00,1582,Panne mécanique,2022-03-09,Autre,MCS,Assistance,0,0,0,0,0,0,2022,3
6103967,C3,???,2021-05-14,14:30:00,1777,Panne mécanique,2021-05-14,Essence,Higgins,Assistance,1,0,0,0,0,0,2021,5
7286427,C1,F6,2022-01-06,,246,Panne mécanique,2022-01-06,Diesel,MCS,,1,0,0,0,0,0,2022,1
7685435,C3,F5,2021-03-30,10:29:00,1146,Panne mécanique,2021-03-30,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,3
6781133,C4,F4,2021-09-21,19:14:00,1388,Panne mécanique,2021-09-21,Essence,MCS,Assistance,1,0,1,0,0,0,2021,9
8227884,C18,F34,2022-04-29,15:48:00,1715,"Clés, Carburant, Crevaison",2022-04-29,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,4
6004174,C4,F4,2021-09-14,17:34:00,167,Panne mécanique,2021-09-14,Essence,Higgins,Assistance,1,0,0,0,0,0,2021,9
6986855,C7,F72,2021-08-25,14:37:00,867,Panne mécanique,2021-08-25,Essence,MCS,Assistance,1,0,0,0,0,0,2021,8
8131163,C3,F28,2021-12-05,17:33:00,1764,Accident,2021-12-05,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,12
6459173,C1,F27,2022-08-24,15:52:00,1962,Panne mécanique,2022-08-24,Diesel,Higgins,Assistance,0,1,0,0,0,0,2022,8
6098984,C1,F0,2021-03-27,10:54:00,658,Accident,2021-03-24,Diesel,MCS,Assistance,0,0,0,0,0,0,2021,3
5993504,C3,F63,2021-01-13,15:21:00,584,Accident,2021-01-13,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,1
7238002,C23,F53,2021-02-27,11:36:00,1455,Panne mécanique,2021-02-27,,MCS,Assistance,1,0,0,0,0,0,2021,2
6235502,C4,F8,2022-02-19,10:59:00,239,Panne mécanique,2022-02-19,Diesel,MCS,Assistance,1,1,0,0,0,0,2022,2
5986921,C3,F10,2022-08-05,10:34:00,693,Vol / Vandalisme,2022-08-05,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,8
6595083,C1,F18,2022-05-06,18:56:00,754,"Clés, Carburant, Crevaison",2022-05-06,Essence,MCS,Assistance,1,0,0,0,0,0,2022,5
5864867,C4,F23,2021-09-21,09:39:00,716,Accident,2021-09-21,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,9
6735411,C0,???,2021-08-10,19:25:00,1266,Panne mécanique,2021-08-10,Diesel,MCS,Assistance,0,0,0,0,0,0,2021,8
7195379,C1,F1,2022-08-26,17:37:00,242,Panne mécanique,2022-08-26,Essence,MCS,Assistance,1,1,0,1,1,0,2022,8
5886659,C3,F24,2021-11-22,09:22:00,848,Accident,2021-11-22,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,11
7614859,C8,F32,2021-01-02,11:33:00,479,Panne mécanique,2021-01-02,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,1
7777084,C4,F8,2022-12-03,20:03:00,171,Panne mécanique,2022-12-03,Diesel,MCS,,1,0,0,0,0,0,2022,12
8266740,C4,F4,2021-07-31,11:14:00,1567,Accident,2021-07-31,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,7
6475566,C3,F24,2021-08-10,15:44:00,506,Panne mécanique,2021-08-10,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,8
5729636,C7,F12,2021-04-13,11:46:00,245,Accident,2021-04-11,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,4
5517056,C1,F0,2021-06-06,16:10:00,1753,Accident,2021-06-06,Hybride,MCS,Assistance,1,0,1,0,1,0,2021,6
8505547,C6,F11,2022-03-04,09:41:00,174,Panne mécanique,2022-03-04,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,3
5512588,C4,F4,2021-05-17,19:07:00,1549,Panne mécanique,2021-05-17,Autre,MCS,Assistance,1,0,0,0,0,0,2021,5
5777054,C3,F10,2022-05-06,12:37:00,173,"Clés, Carburant, Crevaison",2022-05-06,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,5
5601515,C1,F6,2021-08-20,17:21:00,215,Panne mécanique,2021-08-20,Essence,Higgins,Assistance,1,0,0,0,0,0,2021,8
6630705,C4,F8,2021-10-29,15:54:00,863,Panne mécanique,2021-10-29,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,10
6632947,C4,F8,2021-06-06,01:12:00,1519,Panne mécanique,2021-06-06,Essence,Higgins,Assistance,1,0,0,0,0,0,2021,6
7590414,C4,F4,2021-11-06,13:17:00,158,Panne mécanique,2021-11-06,Autre,MCS,Assistance,1,0,0,0,0,1,2021,11
7937025,C4,F186,2022-12-19,07:45:00,873,"Clés, Carburant, Crevaison",2022-12-19,Essence,MCS,Assistance,1,0,0,0,0,0,2022,12
5625999,C9,F45,2022-05-22,20:26:00,317,Panne mécanique,2022-05-22,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,5
6175260,C23,F53,2022-09-16,23:26:00,1354,Panne mécanique,2022-09-16,Essence,MCS,Assistance,1,0,0,0,0,0,2022,9
5913981,C8,F13,2022-09-19,18:27:00,808,"Clés, Carburant, Crevaison",2022-09-19,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,9
5548854,C4,F4,2021-12-22,18:29:00,1395,"Clés, Carburant, Crevaison",2021-12-22,Diesel,MCS,Assistance,1,0,0,1,1,0,2021,12
8166049,C4,F4,2021-10-28,20:39:00,1094,Panne mécanique,2021-10-28,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,10
7242753,C11,F25,2022-05-05,09:55:00,1429,Panne mécanique,2022-05-05,Essence,MCS,Assistance,1,0,0,0,0,0,2022,5
8236958,C4,F14,2021-10-06,11:43:00,582,Panne mécanique,2021-10-06,Essence,MCS,Assistance,1,0,0,0,0,0,2021,10
7047156,C1,F0,2022-02-11,21:22:00,680,Vol / Vandalisme,2022-02-11,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,2
7490450,C3,F5,2021-07-22,12:36:00,1102,Panne mécanique,2021-07-22,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,7
6608556,C4,F4,2022-11-09,07:54:00,2207,Panne mécanique,2022-11-09,Essence,MCS,Assistance,1,0,0,1,0,0,2022,11
6444658,C4,F4,2022-11-18,11:21:00,1437,Accident,2022-11-03,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,11
8375315,C10,F330,2021-11-04,10:21:00,749,"Clés, Carburant, Crevaison",2021-11-04,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,11
5716967,C4,F4,2021-05-03,08:26:00,452,Panne mécanique,2021-05-03,Diesel,Higgins,Assistance,0,0,0,0,0,1,2021,5
6440922,C4,F4,2021-12-14,16:50:00,378,Panne mécanique,2021-12-14,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,12
7343487,C3,F5,2021-10-30,14:49:00,1442,Panne mécanique,2021-10-30,Diesel,MCS,,1,0,0,1,0,0,2021,10
8137048,C8,F13,2021-01-07,16:25:00,1463,Panne mécanique,2021-01-07,Essence,MCS,Assistance,1,0,0,0,0,0,2021,1
8493301,C3,F10,2022-02-11,15:55:00,405,Accident,2022-02-11,Essence,MCS,Assistance,1,0,1,0,0,0,2022,2
7134989,C7,F104,2022-08-05,07:43:00,1791,"Clés, Carburant, Crevaison",2022-08-05,Diesel,MCS,,1,0,0,0,0,0,2022,8
5532479,C4,F4,2022-08-22,18:50:00,171,"Clés, Carburant, Crevaison",2022-08-22,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,8
5877410,C16,F38,2022-09-05,10:54:00,990,Panne mécanique,2022-09-05,Essence,MCS,Assistance,1,0,0,0,0,0,2022,9
7298126,C3,F7,2022-10-11,15:32:00,1299,Accident,2022-10-11,Essence,MCS,Assistance,0,1,0,0,0,0,2022,10
6075031,C4,F4,2022-03-01,09:17:00,134,Panne mécanique,2022-03-01,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,3
5806442,C4,F8,2021-12-15,11:22:00,904,Panne mécanique,2021-12-15,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,12
7766165,C4,F4,2021-01-14,11:43:00,1472,Panne mécanique,2021-01-14,Essence,MCS,Assistance,1,0,0,0,0,0,2021,1
6429978,C3,,2021-05-15,18:38:00,895,Panne mécanique,2021-05-15,Essence,MCS,Assistance,1,0,0,0,0,0,2021,5
8311206,C4,F4,2022-11-16,09:04:00,487,Panne mécanique,2022-11-16,Diesel,MCS,Assistance,0,0,0,0,0,1,2022,11
6900040,C3,F7,2022-09-27,18:05:00,428,Panne mécanique,2022-09-27,Essence,MCS,Assistance,1,0,0,0,0,0,2022,9
6697835,C4,F4,2022-11-21,08:06:00,1811,Panne mécanique,2022-11-21,Essence,MCS,Assistance,1,0,0,0,0,0,2022,11
6490185,C3,???,2021-05-19,20:13:00,1358,Panne mécanique,2021-05-19,Diesel,MCS,,1,0,0,0,0,0,2021,5
6070407,C7,F12,2021-02-13,08:30:00,589,Accident,2021-02-12,Diesel,MCS,Assistance,1,1,0,0,0,0,2021,2
6288894,C3,???,2022-02-21,11:59:00,138,Accident,2022-02-18,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,2
5931804,C4,F8,2021-06-11,11:21:00,752,"Clés, Carburant, Crevaison",2021-06-11,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,6
6135047,C4,F4,2022-06-19,06:49:00,171,Panne mécanique,2022-06-19,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,6
6972392,C4,F160,2021-11-04,14:01:00,1390,Autres,2021-11-04,Autre,MCS,Administratif,0,0,0,0,0,1,2021,11
5635293,C10,F17,2022-08-11,09:35:00,279,Panne mécanique,2022-08-11,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,8
7046075,C6,F35,2021-03-04,15:47:00,1525,Panne mécanique,2021-03-04,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,3
7366145,C1,F18,2021-06-28,10:06:00,269,Accident,2021-06-23,Diesel,MCS,Assistance,0,0,0,0,0,0,2021,6
6481723,C3,F5,2021-02-28,14:47:00,1911,Panne mécanique,2021-02-28,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,2
6206621,C3,???,2021-02-04,09:45:00,1097,Panne mécanique,2021-02-04,Essence,Higgins,Assistance,1,0,0,0,0,0,2021,2
8128519,C0,F0,2021-11-03,15:59:00,1764,Panne mécanique,2021-11-03,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,11
5859274,C16,F38,2022-06-06,14:41:00,606,Panne mécanique,2022-06-06,Essence,MCS,Assistance,1,0,0,0,0,0,2022,6
6567319,C4,F4,2022-09-09,15:47:00,1181,Panne mécanique,2022-09-09,Diesel,MCS,Assistance,1,0,1,0,1,0,2022,9
5968705,C3,???,2021-06-23,19:00:00,390,Vol / Vandalisme,2021-06-23,Essence,MCS,,1,0,0,0,0,0,2021,6
7148133,C12,F26,2021-12-02,13:07:00,466,Panne mécanique,2021-12-02,Diesel,MCS,,1,0,0,0,0,0,2021,12
7971380,C3,F7,2022-04-26,13:31:00,1507,Accident,2022-04-05,Electricité,MCS,Assistance,0,1,0,0,0,0,2022,4
7788198,C4,F4,2021-08-19,13:34:00,140,Panne mécanique,2021-08-19,Autre,MCS,Assistance,0,0,0,0,0,0,2021,8
7219483,C7,F49,2022-03-10,16:01:00,163,Panne mécanique,2022-03-10,Essence,MCS,,1,0,0,0,0,0,2022,3
8043477,C4,F4,2021-02-26,17:43:00,1691,Panne mécanique,2021-02-26,Essence,MCS,Assistance,1,0,0,0,0,0,2021,2
8239402,C4,F4,2021-06-23,10:48:00,1711,Panne mécanique,2021-06-23,Autre,MCS,Assistance,0,0,1,0,0,0,2021,6
7468047,C16,F38,2022-04-19,20:29:00,944,Panne mécanique,2022-04-19,Essence,MCS,,1,0,0,0,0,0,2022,4
7616694,C4,F4,2022-07-09,11:39:00,2256,"Clés, Carburant, Crevaison",2022-07-09,Essence,MCS,Assistance,0,0,0,1,0,0,2022,7
6507810,C4,F4,2021-02-22,10:02:00,582,Panne mécanique,2021-02-22,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,2
8104493,C8,F32,2021-11-03,10:23:00,530,Panne mécanique,2021-11-03,Essence,MCS,Assistance,1,0,0,0,0,0,2021,11
6030877,C4,F22,2022-05-09,12:15:00,1364,Accident,2022-05-09,Diesel,MCS,Assistance,1,1,0,0,0,0,2022,5
7971720,C4,???,2022-09-05,09:21:00,376,Panne mécanique,2022-09-05,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,9
8097217,C4,F4,2022-11-14,15:24:00,720,Panne mécanique,2022-11-14,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,11
6466946,C10,F17,2022-01-17,13:03:00,1394,Panne mécanique,2022-01-17,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,1
7863418,C1,F18,2021-08-14,13:29:00,877,Panne mécanique,2021-08-14,Diesel,MCS,Assistance,1,0,0,1,1,0,2021,8
6157029,C1,F6,2022-12-08,10:14:00,1117,Panne mécanique,2022-12-08,Hybride,MCS,Assistance,1,0,0,0,0,0,2022,12
7921552,C4,F4,2022-11-06,12:37:00,1326,Panne mécanique,2022-11-06,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,11
7503576,C1,F27,2022-09-15,07:55:00,1707,Panne mécanique,2022-09-15,Diesel,MCS,Assistance,1,1,0,0,0,0,2022,9
6768585,C1,F1,2022-09-12,08:10:00,175,Panne mécanique,2022-09-10,Essence,MCS,Assistance,0,1,0,0,0,0,2022,9
8239103,C1,F6,2022-09-09,10:44:00,1260,Panne mécanique,2022-09-09,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,9
6815312,C1,F6,2021-10-15,18:22:00,1300,Accident,2021-10-15,Diesel,MCS,,1,0,1,0,0,0,2021,10
6369257,C4,F120,2021-08-17,12:39:00,350,"Clés, Carburant, Crevaison",2021-08-17,Hybride,MCS,Assistance,1,0,0,0,0,0,2021,8
5515732,C13,F100,2022-07-18,11:37:00,954,Accident,2022-07-18,Electricité,MCS,Assistance,1,1,0,0,0,1,2022,7
6805180,C10,,2021-08-23,07:45:00,316,Panne mécanique,2021-08-23,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,8
6746730,C7,F19,2021-05-03,07:44:00,1367,Panne mécanique,2021-05-03,Diesel,MCS,,1,0,0,0,0,0,2021,5
6662645,C12,F26,2022-01-15,09:49:00,1295,Panne mécanique,2022-01-15,Autre,MCS,Assistance,1,0,0,0,0,1,2022,1
5629486,C1,F6,2022-07-22,09:59:00,611,Panne mécanique,2022-07-22,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,7
6035630,C8,F55,2021-04-08,09:18:00,461,Panne mécanique,2021-04-08,Essence,MCS,Assistance,1,0,0,0,0,0,2021,4
7301193,C4,F65,2022-04-25,14:23:00,903,Panne mécanique,2022-04-25,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,4
7809584,C1,F6,2022-05-18,10:43:00,417,Panne mécanique,2022-05-18,Diesel,Higgins,Assistance,1,0,1,0,0,0,2022,5
5930518,C3,F7,2022-08-08,21:17:00,462,"Clés, Carburant, Crevaison",2022-08-08,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,8
8452198,C1,F6,2022-07-29,15:39:00,1054,Panne mécanique,2022-07-29,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,7
6880059,C7,F12,2021-01-05,16:45:00,630,Panne mécanique,2021-01-05,Diesel,MCS,Assistance,0,1,0,0,0,0,2021,1
5560654,C3,F3,2021-08-22,09:16:00,1266,Accident,2021-08-22,Essence,MCS,,1,0,0,0,0,0,2021,8
7132979,C1,F6,2021-06-23,11:25:00,235,Panne mécanique,2021-06-23,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,6
5798846,C4,F4,2021-09-12,10:44:00,1858,Panne mécanique,2021-09-12,Diesel,Higgins,,1,0,0,0,0,0,2021,9
7856801,C3,F10,2021-05-19,14:11:00,185,"Clés, Carburant, Crevaison",2021-05-19,Diesel,MCS,Assistance,1,0,1,0,0,0,2021,5
7662776,C10,F17,2022-02-23,13:55:00,279,Panne mécanique,2022-02-23,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,2
7364135,C4,F4,2021-02-15,11:54:00,491,Panne mécanique,2021-02-15,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,2
8454386,C7,F58,2021-01-02,16:43:00,478,Panne mécanique,2021-01-02,Essence,MCS,Assistance,1,0,1,0,1,0,2021,1
7549109,C4,F4,2021-07-25,13:26:00,1227,"Clés, Carburant, Crevaison",2021-07-25,Essence,MCS,Assistance,1,0,0,0,0,0,2021,7
6795391,C1,F18,2022-04-20,16:05:00,171,Panne mécanique,2022-04-20,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,4
8526931,C6,F11,2022-10-14,18:19:00,917,Panne mécanique,2022-10-14,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,10
6980699,C3,F28,2021-07-20,12:40:00,274,"Clés, Carburant, Crevaison",2021-07-20,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,7
7293194,C1,F18,2021-08-05,11:36:00,2081,Inconnue,2021-08-05,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,8
5756599,C10,F17,2021-08-20,15:43:00,195,Panne mécanique,2021-08-20,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,8
6258634,C3,F28,2021-07-15,08:25:00,744,Panne mécanique,2021-07-15,Essence,MCS,Assistance,1,0,0,0,0,0,2021,7
8000723,C4,F4,2022-04-05,09:53:00,739,"Clés, Carburant, Crevaison",2022-04-05,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,4
8379176,C4,F23,2022-09-09,20:41:00,664,Panne mécanique,2022-09-09,Essence,MCS,Assistance,1,0,0,0,0,0,2022,9
7066167,C0,F6,2021-04-03,16:38:00,301,Accident,2021-04-03,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,4
7657088,C4,F4,2021-10-01,18:47:00,597,Accident,2021-10-01,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,10
6874818,C4,F4,2021-03-20,17:45:00,1434,Panne mécanique,2021-03-20,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,3
6760402,C3,F10,2022-08-18,16:58:00,600,Panne mécanique,2022-08-18,Diesel,MCS,Assistance,1,1,0,1,0,1,2022,8
6775665,C4,???,2022-02-09,17:00:00,707,Panne mécanique,2022-02-09,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,2
7833298,C1,???,2021-02-12,09:48:00,145,"Clés, Carburant, Crevaison",2021-02-12,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,2
8156562,C1,F0,2022-08-16,10:36:00,2149,"Clés, Carburant, Crevaison",2022-08-16,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,8
6947446,C3,F7,2022-10-08,13:10:00,945,Panne mécanique,2022-10-08,Diesel,MCS,Assistance,1,1,0,0,0,0,2022,10
8257528,C3,F62,2021-10-19,16:51:00,1292,Panne mécanique,2021-10-19,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,10
5741283,C14,F88,2021-06-25,10:26:00,837,"Clés, Carburant, Crevaison",2021-06-25,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,6
7570345,C4,F4,2021-01-11,09:01:00,1667,Panne mécanique,2021-01-11,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,1
5823274,C1,F6,2022-12-19,17:38:00,519,Accident,2022-12-17,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,12
6914101,C13,F100,2022-10-09,12:43:00,926,"Clés, Carburant, Crevaison",2022-10-09,Autre,MCS,Assistance,1,0,0,0,0,0,2022,10
7258864,C4,F8,2022-07-17,20:38:00,1891,Panne mécanique,2022-07-17,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,7
5603800,C4,F8,2021-09-29,18:25:00,976,"Clés, Carburant, Crevaison",2021-09-29,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,9
8063543,C4,F4,2022-08-01,16:38:00,852,Panne mécanique,2022-08-01,Diesel,MCS,Assistance,1,0,0,1,1,1,2022,8
7729053,C3,F3,2022-09-02,15:01:00,392,Accident,2022-09-02,Essence,MCS,Assistance,1,0,0,0,0,0,2022,9
7842534,C3,F7,2022-08-31,21:50:00,1962,Panne mécanique,2022-08-31,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,8
5825541,C1,F6,2022-11-15,15:44:00,490,Panne mécanique,2022-11-15,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,11
7833457,C1,F18,2021-08-26,19:12:00,743,Panne mécanique,2021-08-26,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,8
6713764,C10,F17,2022-11-02,17:03:00,171,Panne mécanique,2022-11-02,Hybride,MCS,Assistance,1,0,0,0,0,0,2022,11
6192667,C2,F2,2022-09-19,11:51:00,1324,Panne mécanique,2022-09-19,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,9
6434589,C1,F71,2021-06-09,11:01:00,1440,Panne mécanique,2021-06-09,Essence,MCS,Assistance,1,0,0,0,0,0,2021,6
6703330,C1,F0,2022-10-12,14:12:00,986,Panne mécanique,2022-10-12,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,10
5505239,C4,F4,2021-10-14,09:59:00,517,Panne mécanique,2021-10-14,Essence,MCS,Assistance,1,0,0,0,0,0,2021,10
7620217,C1,F1,2022-08-31,11:19:00,967,Panne mécanique,2022-08-31,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,8
7056724,C1,F1,2022-10-03,10:14:00,149,Panne mécanique,2022-10-03,Essence,MCS,Assistance,1,0,0,0,0,0,2022,10
7515684,C15,F33,2021-06-18,11:34:00,765,Accident,2021-06-12,Essence,MCS,Assistance,1,0,0,0,0,0,2021,6
6391782,C1,F27,2021-07-30,15:29:00,1818,Accident,2021-07-30,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,7
7979333,C23,F53,2022-04-07,09:21:00,981,Vol / Vandalisme,2022-03-24,Diesel,MCS,Assistance,0,0,1,0,0,0,2022,4
8131547,C10,F17,2022-09-07,19:07:00,1860,Panne mécanique,2022-09-07,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,9
7691076,C4,F4,2022-09-01,04:32:00,342,Panne mécanique,2022-09-01,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,9
6986591,C3,F5,2021-08-27,11:25:00,1461,Panne mécanique,2021-08-27,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,8
6254946,C25,???,2021-07-20,09:42:00,891,Panne mécanique,2021-07-20,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,7
8390279,C13,F30,2022-11-02,12:57:00,710,Panne mécanique,2022-11-02,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,11
7334831,C1,F6,2022-09-28,10:07:00,171,Panne mécanique,2022-09-28,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,9
7827066,C4,F4,2021-07-09,14:38:00,1972,Panne mécanique,2021-07-09,Diesel,Higgins,Assistance,0,0,1,0,0,0,2021,7
6696396,C7,F12,2021-08-01,09:28:00,1379,Accident,2021-08-01,Diesel,MCS,Assistance,0,0,0,0,0,0,2021,8
6798432,C1,???,2022-03-07,08:10:00,857,Panne mécanique,2022-03-07,Essence,MCS,Assistance,1,0,0,0,0,0,2022,3
8273195,C4,F67,2021-07-31,15:16:00,1915,Panne mécanique,2021-07-31,Diesel,MCS,Assistance,1,0,1,0,0,0,2021,7
7711970,C3,???,2021-09-23,12:49:00,1498,Panne mécanique,2021-09-23,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,9
8347576,C3,F10,2022-03-21,09:31:00,1556,Panne mécanique,2022-03-20,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,3
7135326,C4,F4,2022-02-14,12:34:00,1645,Panne mécanique,2022-02-14,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,2
7036947,C0,,2021-08-13,22:27:00,232,Panne mécanique,2021-08-13,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,8
8334974,C3,F3,2021-09-22,09:17:00,215,Panne mécanique,2021-09-22,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,9
7264989,C3,F63,2022-08-29,08:19:00,171,"Clés, Carburant, Crevaison",2022-08-28,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,8
6958070,C4,F4,2021-11-24,10:17:00,875,Vol / Vandalisme,2021-11-24,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,11
6492733,C3,F60,2022-04-23,16:55:00,926,Accident,2022-04-23,Diesel,MCS,Assistance,0,0,1,0,0,0,2022,4
7193793,C3,F3,2022-08-10,22:21:00,374,Panne mécanique,2022-08-10,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,8
7975271,C3,F3,2021-11-19,07:20:00,1095,Accident,2021-11-19,Electricité,MCS,,1,0,0,0,0,0,2021,11
7234448,C3,F3,2022-10-25,18:36:00,803,Panne mécanique,2022-10-25,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,10
5753803,C1,F27,2022-06-07,14:47:00,1254,Vol / Vandalisme,2022-06-06,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,6
6307644,C7,F34,2022-09-12,09:13:00,419,"Clés, Carburant, Crevaison",2022-09-12,Diesel,MCS,Assistance,1,1,0,0,0,0,2022,9
6753929,C4,F4,2022-11-13,09:10:00,441,Panne mécanique,2022-11-13,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,11
5617603,C3,F192,2022-01-11,14:53:00,1006,Panne mécanique,2022-01-11,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,1
7606449,C4,F8,2022-11-01,17:50:00,241,Panne mécanique,2022-11-01,Diesel,Higgins,Assistance,1,1,0,0,0,1,2022,11
6525035,C4,F8,2022-11-10,09:22:00,360,Panne mécanique,2022-11-10,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,11
6498377,C3,???,2022-04-28,09:31:00,1624,"Clés, Carburant, Crevaison",2022-04-28,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,4
5471481,C3,F10,2022-06-08,08:27:00,482,Panne mécanique,2022-06-08,Essence,Higgins,Assistance,1,1,0,0,0,0,2022,6
7993127,C1,F6,2021-01-05,15:22:00,1632,"Clés, Carburant, Crevaison",2021-01-05,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,1
7593386,C1,F1,2022-04-08,16:13:00,1305,Panne mécanique,2022-04-08,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,4
6477309,C4,F4,2022-06-02,21:18:00,800,Panne mécanique,2022-06-02,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,6
6081262,C1,F27,2022-10-05,14:41:00,1529,Panne mécanique,2022-10-05,Hybride,Higgins,Assistance,1,0,0,0,0,0,2022,10
7851249,C4,F4,2021-12-17,16:27:00,745,Inconnue,2021-12-17,Diesel,MCS,Assistance,1,0,1,0,0,0,2021,12
