Matricule,Date.presence,Lieu.travail,Population,Site,Type.de.contrat,Duree.travail,Temps.travail,Experience
1489,2022-03-07,SITE,CAS,A,CDI,7.333333,60,2441
1489,2022-03-10,TELE,CAS,A,CDI,5.5,60,2442
1489,2022-03-11,SITE,CAS,A,CDI,7.333333,60,2443
1489,2022-03-14,SITE,CAS,A,CDI,7.333333,60,2444
1489,2022-03-15,TELE,CAS,A,CDI,7.333333,60,2445
1489,2022-03-16,SITE,CAS,A,CDI,7.333333,60,2446
1489,2022-03-22,TELE,CAS,A,CDI,7.333333,60,2447
1489,2022-03-23,TELE,CAS,A,CDI,3.666666,60,2448
1489,2022-03-24,TELE,CAS,A,CDI,3.666666,60,2449
1489,2022-04-04,SITE,CAS,A,CDI,6.833333,60,2450
1489,2022-04-05,TELE,CAS,A,CDI,5.5,60,2451
1489,2022-04-11,TELE,CAS,A,CDI,3.666666,60,2452
1489,2022-04-12,TELE,CAS,A,CDI,3.666666,60,2453
1489,2022-04-18,SITE,CAS,A,CDI,1.75,60,2454
1489,2022-04-19,SITE,CAS,A,CDI,6.25,60,2455
1489,2022-04-21,TELE,CAS,A,CDI,7.333333,60,2456
1489,2022-04-22,TELE,CAS,A,CDI,5.25,60,2457
1489,2022-04-25,SITE,CAS,A,CDI,7.333333,60,2458
1489,2022-04-26,TELE,CAS,A,CDI,6.666666,60,2459
1489,2022-04-27,TELE,CAS,A,CDI,3.666666,60,2460
1489,2022-04-28,TELE,CAS,A,CDI,5.5,60,2461
1489,2022-04-30,TELE,CAS,A,CDI,5.333333,60,2462
1489,2022-05-01,TELE,CAS,A,CDI,2.0,60,2463
1489,2022-05-09,TELE,CAS,A,CDI,3.666666,60,2464
1489,2022-05-10,TELE,CAS,A,CDI,7.333333,60,2465
1489,2022-05-11,TELE,CAS,A,CDI,7.333333,60,2466
1489,2022-05-18,TELE,CAS,A,CDI,3.666666,60,2467
1489,2022-05-19,SITE,CAS,A,CDI,7.333333,60,2468
1489,2022-05-20,TELE,CAS,A,CDI,3.666666,60,2469
1489,2022-05-21,SITE,CAS,A,CDI,1.75,60,2470
1489,2022-05-22,SITE,CAS,A,CDI,6.25,60,2471
1489,2022-05-24,SITE,CAS,A,CDI,7.0,60,2472
1489,2022-05-25,TELE,CAS,A,CDI,5.5,60,2473
1489,2022-05-26,TELE,CAS,A,CDI,5.5,60,2474
1489,2022-05-30,SITE,CAS,A,CDI,7.333333,60,2475
1489,2022-05-31,TELE,CAS,A,CDI,7.333333,60,2476
1489,2022-06-07,TELE,CAS,A,CDI,3.666666,60,2477
1489,2022-06-08,TELE,CAS,A,CDI,3.666666,60,2478
1489,2022-06-10,TELE,CAS,A,CDI,3.666666,60,2479
1489,2022-06-20,SITE,CAS,A,CDI,7.333333,60,2480
1489,2022-06-22,TELE,CAS,A,CDI,5.5,60,2481
1489,2022-06-24,SITE,CAS,A,CDI,7.333333,60,2482
1489,2022-06-26,TELE,CAS,A,CDI,5.5,60,2483
1489,2022-07-01,TELE,CAS,A,CDI,7.333333,60,2484
1489,2022-07-02,TELE,CAS,A,CDI,7.333333,60,2485
1489,2022-07-03,TELE,CAS,A,CDI,7.333333,60,2486
1489,2022-07-08,TELE,CAS,A,CDI,7.333333,60,2487
1489,2022-07-09,TELE,CAS,A,CDI,7.333333,60,2488
1489,2022-07-10,TELE,CAS,A,CDI,7.333333,60,2489
1489,2022-07-13,TELE,CAS,A,CDI,7.333333,60,2490
1489,2022-07-18,TELE,CAS,A,CDI,7.333333,60,2491
1489,2022-07-19,TELE,CAS,A,CDI,7.333333,60,2492
1489,2022-07-20,TELE,CAS,A,CDI,7.333333,60,2493
1489,2022-07-23,TELE,CAS,A,CDI,7.333333,60,2494
1489,2022-07-24,TELE,CAS,A,CDI,7.333333,60,2495
1489,2022-07-25,TELE,CAS,A,CDI,7.333333,60,2496
1489,2022-07-27,TELE,CAS,A,CDI,7.333333,60,2497
1489,2022-07-28,TELE,CAS,A,CDI,7.333333,60,2498
1489,2022-07-29,TELE,CAS,A,CDI,7.333333,60,2499
1489,2022-08-16,TELE,CAS,A,CDI,7.333333,60,2500
1489,2022-08-17,TELE,CAS,A,CDI,7.333333,60,2501
1489,2022-08-18,TELE,CAS,A,CDI,7.333333,60,2502
1489,2022-08-22,TELE,CAS,A,CDI,3.666666,60,2503
1489,2022-08-23,TELE,CAS,A,CDI,3.666666,60,2504
1489,2022-08-26,TELE,CAS,A,CDI,5.5,60,2505
1489,2022-08-27,TELE,CAS,A,CDI,5.5,60,2506
1489,2022-08-29,TELE,CAS,A,CDI,7.333333,60,2507
1489,2022-08-30,TELE,CAS,A,CDI,3.666666,60,2508
1489,2022-09-02,TELE,CAS,A,CDI,7.333333,60,2509
1489,2022-09-03,TELE,CAS,A,CDI,5.5,60,2510
1489,2022-09-05,TELE,CAS,A,CDI,5.5,60,2511
1489,2022-09-06,TELE,CAS,A,CDI,6.833333,60,2512
1489,2022-09-07,TELE,CAS,A,CDI,0.5,60,2513
1489,2022-09-09,TELE,CAS,A,CDI,7.333333,60,2514
1489,2022-09-12,TELE,CAS,A,CDI,7.333333,60,2515
1489,2022-09-13,TELE,CAS,A,CDI,7.333333,60,2516
1489,2022-09-21,TELE,CAS,A,CDI,3.666666,60,2517
1489,2022-09-22,TELE,CAS,A,CDI,3.666666,60,2518
1489,2022-09-23,TELE,CAS,A,CDI,3.666666,60,2519
1489,2022-09-26,SITE,CAS,A,CDI,7.333333,60,2520
1489,2022-09-27,SITE,CAS,A,CDI,7.333333,60,2521
1489,2022-10-01,TELE,CAS,A,CDI,7.333333,60,2522
1489,2022-10-02,TELE,CAS,A,CDI,5.5,60,2523
1489,2022-10-19,TELE,CAS,A,CDI,3.666666,60,2524
1489,2022-10-21,TELE,CAS,A,CDI,3.666666,60,2525
1489,2022-10-23,SITE,CAS,A,CDI,1.75,60,2526
1489,2022-10-24,SITE,CAS,A,CDI,6.25,60,2527
1489,2022-10-26,TELE,CAS,A,CDI,5.5,60,2528
1489,2022-10-28,SITE,CAS,A,CDI,5.75,60,2529
1489,2022-10-31,TELE,CAS,A,CDI,3.666666,60,2530
1489,2022-11-14,TELE,CAS,A,CDI,7.333333,60,2531
1489,2022-11-15,TELE,CAS,A,CDI,6.683333,60,2532
1489,2022-11-17,TELE,CAS,A,CDI,7.333333,60,2533
1489,2022-11-18,TELE,CAS,A,CDI,3.666666,60,2534
1489,2022-11-22,TELE,CAS,A,CDI,5.5,60,2535
1489,2022-11-25,TELE,CAS,A,CDI,6.333333,60,2536
1489,2022-11-26,TELE,CAS,A,CDI,4.5,60,2537
1489,2022-12-01,TELE,CAS,A,CDI,7.333333,60,2538
1489,2022-12-02,TELE,CAS,A,CDI,7.333333,60,2539
1489,2022-12-05,SITE,CAS,A,CDI,7.333333,60,2540
1489,2022-12-08,SITE,CAS,A,CDI,6.833333,60,2541
1489,2022-12-09,TELE,CAS,A,CDI,7.333333,60,2542
1489,2022-12-10,SITE,CAS,A,CDI,1.75,60,2543
1489,2022-12-11,SITE,CAS,A,CDI,6.25,60,2544
1489,2022-12-13,TELE,CAS,A,CDI,5.333333,60,2545
1489,2022-12-14,TELE,CAS,A,CDI,2.0,60,2546
1489,2022-12-16,TELE,CAS,A,CDI,7.333333,60,2547
1489,2022-12-17,TELE,CAS,A,CDI,7.333333,60,2548
1489,2022-12-19,TELE,CAS,A,CDI,7.333333,60,2549
1489,2022-12-21,TELE,CAS,A,CDI,7.333333,60,2550
1489,2022-12-24,TELE,CAS,A,CDI,7.333333,60,2551
1489,2022-12-25,TELE,CAS,A,CDI,7.333333,60,2552
1489,2022-12-26,TELE,CAS,A,CDI,7.333333,60,2553
1489,2022-12-28,SITE,CAS,A,CDI,7.333333,60,2554
1489,2022-12-29,TELE,CAS,A,CDI,7.333333,60,2555
1489,2022-12-30,TELE,CAS,A,CDI,7.333333,60,2556
2526,2022-10-13,SITE,CAS,A,CDD,3.666666,70,0
2526,2022-10-17,SITE,CAS,A,CDD,3.666666,70,1
2526,2022-10-18,SITE,CAS,A,CDD,3.666666,70,2
827,2021-01-01,SITE,CAS,B,CDI,7.333333,70,224
827,2021-01-04,SITE,CAS,B,CDI,3.666666,70,225
827,2021-01-05,SITE,CAS,B,CDI,7.333333,70,226
827,2021-01-12,SITE,CAS,B,CDI,3.666666,70,227
827,2021-01-14,SITE,CAS,B,CDI,5.5,70,228
827,2021-01-16,SITE,CAS,B,CDI,5.5,70,229
827,2021-01-17,SITE,CAS,B,CDI,7.333333,70,230
827,2021-01-18,SITE,CAS,B,CDI,6.333333,70,231
827,2021-01-21,SITE,CAS,B,CDI,3.666666,70,232
827,2021-01-24,SITE,CAS,B,CDI,7.333333,70,233
827,2021-02-01,SITE,CAS,B,CDI,3.666666,70,234
827,2021-02-02,SITE,CAS,B,CDI,6.766666,70,235
827,2021-02-07,SITE,CAS,B,CDI,7.333333,70,236
827,2021-02-08,SITE,CAS,B,CDI,7.333333,70,237
827,2021-02-09,SITE,CAS,B,CDI,7.333333,70,238
827,2021-02-10,SITE,CAS,B,CDI,3.666666,70,239
827,2021-02-11,SITE,CAS,B,CDI,7.333333,70,240
827,2021-02-15,SITE,CAS,B,CDI,7.333333,70,241
827,2021-02-16,SITE,CAS,B,CDI,5.166666,70,242
827,2021-02-20,SITE,CAS,B,CDI,5.5,70,243
827,2021-02-21,SITE,CAS,B,CDI,7.333333,70,244
827,2021-03-06,SITE,CAS,B,CDI,5.5,70,245
827,2021-03-07,SITE,CAS,B,CDI,6.55,70,246
827,2021-03-09,SITE,CAS,B,CDI,7.333333,70,247
827,2021-03-10,SITE,CAS,B,CDI,5.95,70,248
827,2021-03-12,SITE,CAS,B,CDI,7.333333,70,249
827,2021-03-18,SITE,CAS,B,CDI,7.333333,70,250
827,2021-03-19,SITE,CAS,B,CDI,7.333333,70,251
827,2021-03-20,SITE,CAS,B,CDI,5.433333,70,252
827,2021-03-22,SITE,CAS,B,CDI,7.333333,70,253
827,2021-03-23,SITE,CAS,B,CDI,6.25,70,254
827,2021-03-26,SITE,CAS,B,CDI,7.0,70,255
827,2021-03-27,SITE,CAS,B,CDI,6.05,70,256
827,2021-03-29,SITE,CAS,B,CDI,5.5,70,257
827,2021-03-30,SITE,CAS,B,CDI,7.333333,70,258
827,2021-04-01,SITE,CAS,B,CDI,3.666666,70,259
827,2021-04-02,SITE,CAS,B,CDI,7.333333,70,260
827,2021-04-07,SITE,CAS,B,CDI,7.333333,70,261
827,2021-04-08,SITE,CAS,B,CDI,3.666666,70,262
827,2021-04-09,SITE,CAS,B,CDI,7.333333,70,263
827,2021-04-10,SITE,CAS,B,CDI,7.333333,70,264
827,2021-04-11,SITE,CAS,B,CDI,5.016666,70,265
827,2021-04-19,SITE,CAS,B,CDI,4.166666,70,266
827,2021-04-20,SITE,CAS,B,CDI,3.666666,70,267
827,2021-04-23,SITE,CAS,B,CDI,7.05,70,268
827,2021-04-24,SITE,CAS,B,CDI,7.333333,70,269
827,2021-04-26,SITE,CAS,B,CDI,7.333333,70,270
827,2021-04-27,SITE,CAS,B,CDI,7.333333,70,271
827,2021-04-28,SITE,CAS,B,CDI,7.333333,70,272
827,2021-05-04,SITE,CAS,B,CDI,5.5,70,273
827,2021-05-09,SITE,CAS,B,CDI,7.333333,70,274
827,2021-05-10,SITE,CAS,B,CDI,7.333333,70,275
827,2021-05-15,SITE,CAS,B,CDI,5.5,70,276
827,2021-05-16,SITE,CAS,B,CDI,7.333333,70,277
827,2021-05-17,SITE,CAS,B,CDI,7.333333,70,278
827,2021-05-18,SITE,CAS,B,CDI,7.333333,70,279
827,2021-05-20,SITE,CAS,B,CDI,7.333333,70,280
827,2021-05-21,SITE,CAS,B,CDI,7.333333,70,281
827,2021-05-22,SITE,CAS,B,CDI,7.333333,70,282
827,2021-05-25,SITE,CAS,B,CDI,7.333333,70,283
827,2021-05-26,SITE,CAS,B,CDI,3.666666,70,284
827,2021-05-27,SITE,CAS,B,CDI,3.666666,70,285
827,2021-05-29,SITE,CAS,B,CDI,7.333333,70,286
827,2021-06-02,SITE,CAS,B,CDI,7.333333,70,287
827,2021-06-03,SITE,CAS,B,CDI,5.5,70,288
827,2021-06-07,SITE,CAS,B,CDI,5.5,70,289
827,2021-06-11,SITE,CAS,B,CDI,7.333333,70,290
827,2021-06-14,SITE,CAS,B,CDI,3.666666,70,291
827,2021-06-15,SITE,CAS,B,CDI,7.333333,70,292
827,2021-06-18,SITE,CAS,B,CDI,7.333333,70,293
827,2021-06-19,SITE,CAS,B,CDI,7.333333,70,294
827,2021-06-23,SITE,CAS,B,CDI,7.333333,70,295
827,2021-06-24,SITE,CAS,B,CDI,7.333333,70,296
827,2021-06-26,SITE,CAS,B,CDI,7.333333,70,297
827,2021-06-27,SITE,CAS,B,CDI,5.5,70,298
827,2021-06-30,SITE,CAS,B,CDI,7.333333,70,299
827,2021-07-02,SITE,CAS,B,CDI,7.333333,70,300
827,2021-07-03,SITE,CAS,B,CDI,7.333333,70,301
827,2021-07-05,SITE,CAS,B,CDI,3.666666,70,302
827,2021-07-06,SITE,CAS,B,CDI,7.333333,70,303
827,2021-07-07,SITE,CAS,B,CDI,3.666666,70,304
827,2021-07-08,SITE,CAS,B,CDI,7.333333,70,305
827,2021-07-29,SITE,CAS,B,CDI,5.5,70,306
827,2021-07-30,SITE,CAS,B,CDI,7.333333,70,307
827,2021-07-31,SITE,CAS,B,CDI,5.5,70,308
827,2021-08-02,SITE,CAS,B,CDI,7.333333,70,309
827,2021-08-05,SITE,CAS,B,CDI,7.25,70,310
827,2021-08-06,SITE,CAS,B,CDI,5.5,70,311
827,2021-08-08,SITE,CAS,B,CDI,7.333333,70,312
827,2021-08-09,SITE,CAS,B,CDI,7.333333,70,313
827,2021-08-10,SITE,CAS,B,CDI,3.666666,70,314
827,2021-08-11,SITE,CAS,B,CDI,7.333333,70,315
827,2021-08-14,SITE,CAS,B,CDI,5.5,70,316
827,2021-08-15,SITE,CAS,B,CDI,7.266666,70,317
827,2021-08-16,SITE,CAS,B,CDI,7.333333,70,318
827,2021-08-18,SITE,CAS,B,CDI,7.333333,70,319
827,2021-08-20,SITE,CAS,B,CDI,7.333333,70,320
827,2021-08-23,SITE,CAS,B,CDI,7.333333,70,321
827,2021-08-24,SITE,CAS,B,CDI,7.333333,70,322
827,2021-08-25,SITE,CAS,B,CDI,7.333333,70,323
827,2021-08-29,SITE,CAS,B,CDI,7.333333,70,324
827,2021-08-30,SITE,CAS,B,CDI,7.333333,70,325
827,2021-09-01,SITE,CAS,B,CDI,4.416666,70,326
827,2021-09-02,SITE,CAS,B,CDI,5.5,70,327
827,2021-09-03,SITE,CAS,B,CDI,7.333333,70,328
827,2021-09-06,SITE,CAS,B,CDI,7.333333,70,329
827,2021-09-09,SITE,CAS,B,CDI,2.5,70,330
827,2021-09-11,SITE,CAS,B,CDI,7.333333,70,331
827,2021-09-12,SITE,CAS,B,CDI,5.5,70,332
827,2021-09-13,SITE,CAS,B,CDI,7.333333,70,333
827,2021-09-15,SITE,CAS,B,CDI,7.283333,70,334
827,2021-09-17,SITE,CAS,B,CDI,3.666666,70,335
827,2021-09-18,SITE,CAS,B,CDI,7.333333,70,336
827,2021-09-19,SITE,CAS,B,CDI,7.333333,70,337
827,2021-09-25,SITE,CAS,B,CDI,7.333333,70,338
827,2021-09-27,SITE,CAS,B,CDI,7.333333,70,339
827,2021-09-28,SITE,CAS,B,CDI,7.333333,70,340
827,2021-10-01,SITE,CAS,B,CDI,5.5,70,341
827,2021-10-14,SITE,CAS,B,CDI,5.166666,70,342
827,2021-10-15,SITE,CAS,B,CDI,6.683333,70,343
827,2021-10-16,SITE,CAS,B,CDI,5.5,70,344
827,2021-10-17,SITE,CAS,B,CDI,7.25,70,345
827,2021-10-18,SITE,CAS,B,CDI,7.333333,70,346
827,2021-10-21,SITE,CAS,B,CDI,6.75,70,347
827,2021-10-22,SITE,CAS,B,CDI,7.25,70,348
827,2021-10-25,SITE,CAS,B,CDI,3.666666,70,349
827,2021-10-26,SITE,CAS,B,CDI,7.083333,70,350
827,2021-10-28,SITE,CAS,B,CDI,3.666666,70,351
827,2021-10-29,SITE,CAS,B,CDI,7.333333,70,352
827,2021-10-30,SITE,CAS,B,CDI,7.333333,70,353
827,2021-11-01,SITE,CAS,B,CDI,7.333333,70,354
827,2021-11-04,SITE,CAS,B,CDI,5.5,70,355
827,2021-11-05,SITE,CAS,B,CDI,7.333333,70,356
827,2021-11-06,SITE,CAS,B,CDI,7.333333,70,357
827,2021-11-07,SITE,CAS,B,CDI,5.5,70,358
827,2021-11-08,SITE,CAS,B,CDI,3.583333,70,359
827,2021-11-12,SITE,CAS,B,CDI,7.333333,70,360
827,2021-11-13,SITE,CAS,B,CDI,7.333333,70,361
827,2021-11-15,SITE,CAS,B,CDI,7.333333,70,362
827,2021-11-17,SITE,CAS,B,CDI,3.666666,70,363
827,2021-11-21,SITE,CAS,B,CDI,5.5,70,364
827,2021-11-22,SITE,CAS,B,CDI,6.55,70,365
827,2021-11-23,SITE,CAS,B,CDI,7.333333,70,366
827,2021-11-25,SITE,CAS,B,CDI,7.333333,70,367
827,2021-11-29,SITE,CAS,B,CDI,7.3334,70,368
827,2021-12-01,SITE,CAS,B,CDI,6.583333,70,369
827,2021-12-02,SITE,CAS,B,CDI,7.333333,70,370
827,2021-12-06,SITE,CAS,B,CDI,7.333333,70,371
827,2021-12-07,SITE,CAS,B,CDI,7.333333,70,372
827,2021-12-09,SITE,CAS,B,CDI,7.333333,70,373
827,2021-12-10,SITE,CAS,B,CDI,3.666666,70,374
827,2021-12-11,SITE,CAS,B,CDI,7.333333,70,375
827,2021-12-14,SITE,CAS,B,CDI,7.333333,70,376
827,2021-12-17,SITE,CAS,B,CDI,7.333333,70,377
827,2021-12-18,SITE,CAS,B,CDI,7.333333,70,378
827,2021-12-25,SITE,CAS,B,CDI,7.333333,70,379
827,2021-12-26,SITE,CAS,B,CDI,5.5,70,380
827,2021-12-27,SITE,CAS,B,CDI,7.183333,70,381
827,2021-12-30,SITE,CAS,B,CDI,7.333333,70,382
827,2021-12-31,SITE,CAS,B,CDI,5.5,70,383
827,2022-01-02,SITE,CAS,B,CDI,7.333333,70,384
827,2022-01-03,SITE,CAS,B,CDI,7.333333,70,385
827,2022-01-04,SITE,CAS,B,CDI,7.333333,70,386
827,2022-01-06,SITE,CAS,B,CDI,7.333333,70,387
827,2022-01-07,SITE,CAS,B,CDI,7.1,70,388
827,2022-01-13,SITE,CAS,B,CDI,3.666666,70,389
827,2022-01-14,SITE,CAS,B,CDI,5.5,70,390
827,2022-01-15,SITE,CAS,B,CDI,5.5,70,391
827,2022-01-16,SITE,CAS,B,CDI,7.333333,70,392
827,2022-01-17,SITE,CAS,B,CDI,7.333333,70,393
827,2022-01-20,SITE,CAS,B,CDI,7.333333,70,394
827,2022-01-21,SITE,CAS,B,CDI,7.2,70,395
827,2022-01-22,SITE,CAS,B,CDI,7.333333,70,396
827,2022-01-31,SITE,CAS,B,CDI,3.666666,70,397
827,2022-02-01,SITE,CAS,B,CDI,2.833333,70,398
827,2022-02-05,SITE,CAS,B,CDI,5.5,70,399
827,2022-04-25,SITE,CAS,B,CDI,6.416666,70,400
827,2022-04-28,SITE,CAS,B,CDI,4.333333,70,401
827,2022-04-29,SITE,CAS,B,CDI,6.833333,70,402
827,2022-04-30,SITE,CAS,B,CDI,6.483333,70,403
827,2022-05-02,SITE,CAS,B,CDI,7.333333,70,404
827,2022-05-08,SITE,CAS,B,CDI,7.333333,70,405
827,2022-05-09,SITE,CAS,B,CDI,6.783333,70,406
827,2022-05-10,SITE,CAS,B,CDI,3.666666,70,407
827,2022-05-12,SITE,CAS,B,CDI,6.033333,70,408
827,2022-05-13,SITE,CAS,B,CDI,3.583333,70,409
827,2022-05-15,SITE,CAS,B,CDI,7.333333,70,410
827,2022-05-16,SITE,CAS,B,CDI,5.5,70,411
827,2022-05-17,SITE,CAS,B,CDI,7.333333,70,412
827,2022-05-22,SITE,CAS,B,CDI,7.333333,70,413
827,2022-05-23,SITE,CAS,B,CDI,7.333333,70,414
827,2022-05-24,SITE,CAS,B,CDI,3.666666,70,415
827,2022-05-28,SITE,CAS,B,CDI,7.333333,70,416
827,2022-05-29,SITE,CAS,B,CDI,5.5,70,417
827,2022-05-30,SITE,CAS,B,CDI,7.333333,70,418
827,2022-06-02,SITE,CAS,B,CDI,7.333333,70,419
827,2022-06-03,SITE,CAS,B,CDI,7.333333,70,420
827,2022-06-04,SITE,CAS,B,CDI,5.5,70,421
827,2022-06-05,SITE,CAS,B,CDI,7.333333,70,422
827,2022-06-06,SITE,CAS,B,CDI,7.333333,70,423
827,2022-06-10,SITE,CAS,B,CDI,2.5,70,424
827,2022-06-11,SITE,CAS,B,CDI,7.333333,70,425
827,2022-06-12,SITE,CAS,B,CDI,7.333333,70,426
827,2022-06-13,SITE,CAS,B,CDI,7.216666,70,427
827,2022-06-14,SITE,CAS,B,CDI,7.333333,70,428
827,2022-06-17,SITE,CAS,B,CDI,7.333333,70,429
827,2022-06-18,SITE,CAS,B,CDI,7.333333,70,430
827,2022-06-19,SITE,CAS,B,CDI,7.333333,70,431
827,2022-06-20,SITE,CAS,B,CDI,7.333333,70,432
827,2022-06-24,SITE,CAS,B,CDI,6.833333,70,433
827,2022-06-27,SITE,CAS,B,CDI,5.5,70,434
827,2022-06-28,SITE,CAS,B,CDI,7.333333,70,435
827,2022-06-30,SITE,CAS,B,CDI,7.333333,70,436
827,2022-07-01,SITE,CAS,B,CDI,7.333333,70,437
827,2022-07-03,SITE,CAS,B,CDI,7.333333,70,438
827,2022-07-04,SITE,CAS,B,CDI,3.666666,70,439
827,2022-07-25,SITE,CAS,B,CDI,7.333333,70,440
827,2022-07-26,SITE,CAS,B,CDI,7.333333,70,441
827,2022-07-28,SITE,CAS,B,CDI,5.5,70,442
827,2022-07-29,SITE,CAS,B,CDI,3.666666,70,443
827,2022-07-30,SITE,CAS,B,CDI,7.333333,70,444
827,2022-07-31,SITE,CAS,B,CDI,5.5,70,445
827,2022-08-03,SITE,CAS,B,CDI,3.666666,70,446
827,2022-08-05,SITE,CAS,B,CDI,5.5,70,447
827,2022-08-06,SITE,CAS,B,CDI,7.333333,70,448
827,2022-08-07,SITE,CAS,B,CDI,7.333333,70,449
827,2022-08-08,SITE,CAS,B,CDI,7.333333,70,450
827,2022-08-10,SITE,CAS,B,CDI,7.333333,70,451
827,2022-08-11,SITE,CAS,B,CDI,7.333333,70,452
827,2022-08-12,SITE,CAS,B,CDI,7.333333,70,453
827,2022-08-16,SITE,CAS,B,CDI,7.333333,70,454
827,2022-08-18,SITE,CAS,B,CDI,7.333333,70,455
827,2022-08-19,SITE,CAS,B,CDI,7.333333,70,456
827,2022-08-20,SITE,CAS,B,CDI,7.333333,70,457
827,2022-08-21,SITE,CAS,B,CDI,5.5,70,458
827,2022-08-22,SITE,CAS,B,CDI,7.333333,70,459
827,2022-08-26,SITE,CAS,B,CDI,7.333333,70,460
827,2022-08-27,SITE,CAS,B,CDI,7.333333,70,461
827,2022-08-28,SITE,CAS,B,CDI,5.5,70,462
827,2022-08-29,SITE,CAS,B,CDI,7.333333,70,463
827,2022-09-01,SITE,CAS,B,CDI,7.333333,70,464
827,2022-09-02,SITE,CAS,B,CDI,7.333333,70,465
827,2022-09-03,SITE,CAS,B,CDI,7.333333,70,466
827,2022-09-05,SITE,CAS,B,CDI,3.666666,70,467
827,2022-09-08,SITE,CAS,B,CDI,7.333333,70,468
827,2022-09-09,SITE,CAS,B,CDI,7.333333,70,469
827,2022-09-12,SITE,CAS,B,CDI,7.333333,70,470
827,2022-09-13,SITE,CAS,B,CDI,7.333333,70,471
827,2022-09-15,SITE,CAS,B,CDI,3.666666,70,472
827,2022-09-17,SITE,CAS,B,CDI,7.333333,70,473
827,2022-09-18,SITE,CAS,B,CDI,5.5,70,474
827,2022-09-21,SITE,CAS,B,CDI,5.5,70,475
827,2022-09-24,SITE,CAS,B,CDI,7.25,70,476
827,2022-09-25,SITE,CAS,B,CDI,7.333333,70,477
827,2022-09-26,SITE,CAS,B,CDI,7.333333,70,478
827,2022-09-29,SITE,CAS,B,CDI,6.833333,70,479
827,2022-10-02,SITE,CAS,B,CDI,5.5,70,480
827,2022-10-04,SITE,CAS,B,CDI,6.666666,70,481
827,2022-10-07,SITE,CAS,B,CDI,7.333333,70,482
827,2022-10-08,SITE,CAS,B,CDI,7.333333,70,483
827,2022-10-09,SITE,CAS,B,CDI,7.333333,70,484
827,2022-10-11,SITE,CAS,B,CDI,5.5,70,485
827,2022-10-12,SITE,CAS,B,CDI,3.666666,70,486
827,2022-10-16,SITE,CAS,B,CDI,7.333333,70,487
827,2022-10-19,SITE,CAS,B,CDI,7.333333,70,488
827,2022-10-20,SITE,CAS,B,CDI,7.333333,70,489
827,2022-10-21,SITE,CAS,B,CDI,3.666666,70,490
827,2022-10-24,SITE,CAS,B,CDI,5.833333,70,491
827,2022-10-25,SITE,CAS,B,CDI,6.666666,70,492
827,2022-10-26,SITE,CAS,B,CDI,3.666666,70,493
827,2022-10-27,SITE,CAS,B,CDI,7.333333,70,494
827,2022-11-02,SITE,CAS,B,CDI,7.333333,70,495
827,2022-11-03,SITE,CAS,B,CDI,5.5,70,496
827,2022-11-04,SITE,CAS,B,CDI,7.333333,70,497
827,2022-11-07,SITE,CAS,B,CDI,7.333333,70,498
827,2022-11-08,SITE,CAS,B,CDI,6.0,70,499
827,2022-11-09,SITE,CAS,B,CDI,3.666666,70,500
827,2022-11-12,SITE,CAS,B,CDI,5.5,70,501
827,2022-11-13,SITE,CAS,B,CDI,7.333333,70,502
827,2022-11-15,SITE,CAS,B,CDI,7.25,70,503
827,2022-11-16,SITE,CAS,B,CDI,7.233333,70,504
827,2022-12-02,SITE,CAS,B,CDI,6.0,70,505
827,2022-12-03,SITE,CAS,B,CDI,7.333333,70,506
827,2022-12-05,SITE,CAS,B,CDI,7.333333,70,507
827,2022-12-06,SITE,CAS,B,CDI,7.0,70,508
827,2022-12-07,SITE,CAS,B,CDI,7.333333,70,509
827,2022-12-13,SITE,CAS,B,CDI,5.5,70,510
827,2022-12-14,SITE,CAS,B,CDI,7.2,70,511
827,2022-12-17,SITE,CAS,B,CDI,7.333333,70,512
827,2022-12-18,SITE,CAS,B,CDI,5.5,70,513
827,2022-12-19,SITE,CAS,B,CDI,7.333333,70,514
827,2022-12-20,SITE,CAS,B,CDI,7.333333,70,515
827,2022-12-23,SITE,CAS,B,CDI,3.666666,70,516
827,2022-12-24,SITE,CAS,B,CDI,7.333333,70,517
827,2022-12-26,SITE,CAS,B,CDI,7.333333,70,518
827,2022-12-27,SITE,CAS,B,CDI,7.333333,70,519
827,2022-12-30,SITE,CAS,B,CDI,7.333333,70,520
892,2021-01-02,TELE,CAS,A,CDI,7.333333,60,2419
892,2021-01-04,TELE,CAS,A,CDI,7.333333,60,2420
892,2021-01-06,TELE,CAS,A,CDI,5.0,60,2421
892,2021-01-07,TELE,CAS,A,CDI,5.333333,60,2422
892,2021-01-11,TELE,CAS,A,CDI,7.333333,60,2423
892,2021-01-12,TELE,CAS,A,CDI,7.333333,60,2424
892,2021-01-13,TELE,CAS,A,CDI,7.333333,60,2425
892,2021-01-16,TELE,CAS,A,CDI,5.5,60,2426
892,2021-01-20,TELE,CAS,A,CDI,3.666666,60,2427
892,2021-01-21,TELE,CAS,A,CDI,7.333333,60,2428
892,2021-01-22,TELE,CAS,A,CDI,3.666666,60,2429
892,2021-01-25,TELE,CAS,A,CDI,3.666666,60,2430
892,2021-01-26,TELE,CAS,A,CDI,1.75,60,2431
892,2021-01-27,TELE,CAS,A,CDI,6.25,60,2432
892,2021-02-01,TELE,CAS,A,CDI,7.333333,60,2433
